epoch,loss,mae,r2,val_loss,val_mae,val_r2,learning_rate
39,0.059486307203769684,0.2464047223329544,0.8683724403381348,0.058667171746492386,0.24866540729999542,0.8415003418922424,3.125000148429535e-05
40,0.058944422751665115,0.24485602974891663,0.8693201541900635,0.058515630662441254,0.2490290105342865,0.8419780135154724,3.125000148429535e-05
41,0.05863722413778305,0.2443956881761551,0.8702260851860046,0.057650160044431686,0.24652893841266632,0.8444032669067383,3.125000148429535e-05
42,0.05846931040287018,0.24392829835414886,0.8704609870910645,0.05679463967680931,0.24545876681804657,0.8470189571380615,3.125000148429535e-05
43,0.058567460626363754,0.244060680270195,0.8703002333641052,0.05784742534160614,0.24707567691802979,0.8439541459083557,3.125000148429535e-05
44,0.05843966081738472,0.24372082948684692,0.8706575036048889,0.05671469494700432,0.24447956681251526,0.846930742263794,3.125000148429535e-05
45,0.058208152651786804,0.2430972158908844,0.8712735772132874,0.05665787309408188,0.24397261440753937,0.8475304841995239,3.125000148429535e-05
46,0.05803230032324791,0.24277377128601074,0.8714478015899658,0.05664395913481712,0.24481184780597687,0.8476344347000122,3.125000148429535e-05
47,0.05776771903038025,0.24231964349746704,0.8723493814468384,0.0560036301612854,0.24236665666103363,0.8488693237304688,3.125000148429535e-05
48,0.05783262848854065,0.24225056171417236,0.8722639083862305,0.056180715560913086,0.24320535361766815,0.8484846353530884,3.125000148429535e-05
49,0.05757001042366028,0.2419009655714035,0.8726649284362793,0.055355869233608246,0.2412840574979782,0.8505080938339233,3.125000148429535e-05
50,0.05738810822367668,0.2415325790643692,0.8732331395149231,0.05462132394313812,0.23987403512001038,0.8528571724891663,3.125000148429535e-05
