epoch,loss,mae,r2,val_loss,val_mae,val_r2,learning_rate
16,0.08383288979530334,0.2932077944278717,0.8074295520782471,0.1035267785191536,0.332711398601532,0.7118462324142456,0.0005000000237487257
17,0.07840181887149811,0.2843751311302185,0.821357250213623,0.09054111689329147,0.3108769655227661,0.752050518989563,0.0002500000118743628
18,0.07541322708129883,0.27789896726608276,0.828392744064331,0.08529999852180481,0.3043821454048157,0.7674639225006104,0.0002500000118743628
19,0.07387402653694153,0.2748105525970459,0.8317096829414368,0.08660273998975754,0.3054905831813812,0.7633770704269409,0.0002500000118743628
20,0.07239997386932373,0.2716928720474243,0.8351967930793762,0.08276356011629105,0.2974601686000824,0.7740529775619507,0.0002500000118743628
21,0.07139518111944199,0.26950278878211975,0.8377130031585693,0.08185338973999023,0.2968159019947052,0.7772961854934692,0.0002500000118743628
22,0.0704304426908493,0.2678908705711365,0.8404889702796936,0.0809931829571724,0.2931385338306427,0.7784273624420166,0.0002500000118743628
23,0.06945476680994034,0.26580849289894104,0.8426845669746399,0.08009231090545654,0.29123571515083313,0.7824970483779907,0.0002500000118743628
24,0.06847799569368362,0.26368454098701477,0.845133900642395,0.07878683507442474,0.29061123728752136,0.7859185338020325,0.0002500000118743628
25,0.06791048496961594,0.26271212100982666,0.8465218544006348,0.07588673382997513,0.2853570878505707,0.7940937280654907,0.0002500000118743628
26,0.06709840893745422,0.2611037790775299,0.848612904548645,0.07498053461313248,0.28260764479637146,0.7957085967063904,0.0002500000118743628
27,0.06639864295721054,0.25935491919517517,0.8502097129821777,0.07190290838479996,0.2784101665019989,0.805470883846283,0.0002500000118743628
28,0.06584649533033371,0.2584642767906189,0.8519371151924133,0.07425650209188461,0.2826940417289734,0.7997323870658875,0.0002500000118743628
29,0.06531581282615662,0.2571462392807007,0.8532682657241821,0.07156800478696823,0.2764718234539032,0.8055092692375183,0.0002500000118743628
30,0.06458307057619095,0.2557576894760132,0.8546890020370483,0.07483357191085815,0.28241682052612305,0.7983275055885315,0.0002500000118743628
31,0.06387820094823837,0.2544466257095337,0.8567951917648315,0.07109009474515915,0.27719998359680176,0.8083715438842773,0.0002500000118743628
32,0.0615633949637413,0.25035539269447327,0.8621706366539001,0.065964475274086,0.2654971480369568,0.822701632976532,0.0001250000059371814
33,0.060376957058906555,0.24749375879764557,0.8651289939880371,0.06368619203567505,0.26034972071647644,0.8281736373901367,0.0001250000059371814
34,0.059805478900671005,0.246255025267601,0.8665551543235779,0.06351234763860703,0.2599110007286072,0.828874409198761,0.0001250000059371814
35,0.0595581941306591,0.24558795988559723,0.8671585917472839,0.06341256201267242,0.25896379351615906,0.8291629552841187,0.0001250000059371814
36,0.059264615178108215,0.2448977679014206,0.8680130839347839,0.06261200457811356,0.2588062286376953,0.8315585851669312,0.0001250000059371814
37,0.05874566733837128,0.2440161556005478,0.8696061372756958,0.06224881857633591,0.25831785798072815,0.8326496481895447,0.0001250000059371814
38,0.05833369493484497,0.24294927716255188,0.8699895143508911,0.06259460747241974,0.25913822650909424,0.8319945931434631,0.0001250000059371814
39,0.058107879012823105,0.24239638447761536,0.8709748983383179,0.05938141047954559,0.2523060142993927,0.8405842781066895,0.0001250000059371814
40,0.057791270315647125,0.24181436002254486,0.8716404438018799,0.0622919499874115,0.25851744413375854,0.8330250978469849,0.0001250000059371814
41,0.05747310817241669,0.24109387397766113,0.8722372055053711,0.0616537369787693,0.25617870688438416,0.8343715667724609,0.0001250000059371814
42,0.05673469230532646,0.24029405415058136,0.8742073774337769,0.058166783303022385,0.24797984957695007,0.84385085105896,6.25000029685907e-05
43,0.05608036741614342,0.23859813809394836,0.8757871389389038,0.05695836618542671,0.2455122172832489,0.8473275899887085,6.25000029685907e-05
44,0.05583162605762482,0.2378760427236557,0.876518726348877,0.05813683196902275,0.24813523888587952,0.8439798951148987,6.25000029685907e-05
45,0.055664099752902985,0.23751772940158844,0.8766388893127441,0.05853870511054993,0.24866698682308197,0.8432149887084961,6.25000029685907e-05
46,0.05572037398815155,0.23830687999725342,0.8769611716270447,0.055966816842556,0.2429915815591812,0.8499985337257385,3.125000148429535e-05
47,0.0549674816429615,0.23655815422534943,0.8789055347442627,0.056455254554748535,0.24372383952140808,0.8484943509101868,3.125000148429535e-05
48,0.05518539994955063,0.23667879402637482,0.8781059384346008,0.055421505123376846,0.2421218305826187,0.851366400718689,3.125000148429535e-05
49,0.05486100912094116,0.23628592491149902,0.8791183233261108,0.056119225919246674,0.24203209578990936,0.8494002819061279,3.125000148429535e-05
50,0.05470598116517067,0.23602785170078278,0.8793989419937134,0.05519504100084305,0.24055391550064087,0.8520110845565796,3.125000148429535e-05
